subnum,group,session,tod,block,trial,targ,foil,studytime,rt,order,resp,corr
327,B,1,3,7,5,0001011001000111110111100,0001001001010111110111100,1006,568,0,<rshift>,1
327,B,1,3,7,6,0100110100101100011000110,0100110100001100011100110,1008,762,1,<lshift>,1
327,B,1,3,7,7,0110011101100011011011000,0110111100100011011011000,1007,1496,1,<lshift>,1
327,B,1,3,7,8,0101010001101111001001000,0101010101101111001000000,1008,656,0,<rshift>,1
327,B,1,3,7,9,1111111001111000100000010,1111111001111000100001000,1006,804,1,<lshift>,1
327,B,1,3,7,10,0011001110100011100111001,0011001110000011100111011,1007,500,0,<rshift>,1
327,B,1,3,7,11,0011000111001110011000111,0011000111001011011000111,1007,521,0,<lshift>,0
327,B,1,3,7,12,1010011101101111001001000,1011011001101111001001000,1008,512,1,<rshift>,0
327,B,1,3,7,13,0011110101101011001000001,0011110100101011001000101,1008,639,0,<rshift>,1
327,B,1,3,7,14,0001110011110100000001011,0001110010111100000001011,1007,1109,1,<lshift>,1
327,B,1,3,7,15,1011101100110100001100011,1011111100110100001100010,1008,444,0,<rshift>,1
327,B,1,3,7,16,1100000101110010100111011,1100001101110010100011011,1008,886,0,<rshift>,1
327,B,1,3,7,17,1110001011000010100010101,1010001111000010100010101,1006,730,0,<rshift>,1
327,B,1,3,7,18,0011100100011010111001110,0011100101011010011001110,1007,410,1,<rshift>,0
327,B,1,3,7,19,0000100101111100010011110,0000101001111100010011110,1008,530,0,<lshift>,0
327,B,1,3,7,20,0100011100111011010011010,0100011100111011000011110,1007,867,0,<lshift>,0
327,B,1,3,7,21,1010001111010101001000100,1010001101010101001010100,1007,528,0,<rshift>,1
327,B,1,3,7,22,0100011001101000110100101,0100010001101100110100101,1007,730,1,<lshift>,1
327,B,1,3,7,23,1000111100110111000000110,1000111100110111010000010,1008,690,1,<rshift>,0
327,B,1,3,7,24,0011110001011011010011000,0011110100011011010011000,1008,814,0,<rshift>,1
327,B,1,3,7,25,0111000100100110011111000,0101000100110110011111000,1008,691,0,<rshift>,1
327,B,1,3,7,26,1001011110011100011000110,0001011110011101011000110,1007,619,1,<lshift>,1
327,B,1,3,7,27,1010111110001000011101001,1010111110001000011001011,1007,645,1,<lshift>,1
327,B,1,3,7,28,0010001101100110001010110,0010001101110110000010110,1007,576,0,<rshift>,1
327,B,1,3,7,29,0111101110101000001011010,0111001110101010001011010,1007,494,0,<lshift>,0
327,B,1,3,7,30,0011001001000111010110101,0011001101000011010110101,1007,421,0,<rshift>,1
327,B,1,3,7,31,1010000100101011010111100,1010000110101011010111000,1007,488,0,<rshift>,1
327,B,1,3,7,32,1111000010111001010100011,1110010010111001010100011,1008,506,0,<lshift>,0
327,B,1,3,7,33,0110000110101010111001000,0110100110001010111001000,1007,465,0,<lshift>,0
327,B,1,3,7,34,1000110001000101110101011,1000100001000101111101011,1008,707,0,<rshift>,1
327,B,1,3,7,35,1001011100001101100000111,1001011100001101100010110,1008,449,1,<rshift>,0
327,B,2,1,1,1,0101101001100010100101110,0001111001100010100101110,1007,738,1,<rshift>,0
327,B,2,1,1,2,1001000001110011110100100,1001000101110011110100000,1008,672,1,<rshift>,0
327,B,2,1,1,3,0000110001101100101111010,0000110011101100101011010,1008,1261,0,<rshift>,1
327,B,2,1,1,4,1010011011101011000011100,1010001011101011010011100,1007,1156,0,<rshift>,1
327,B,2,1,1,5,0101010011010000110011001,0101010011011000110011000,1008,770,0,<rshift>,1
327,B,2,1,1,6,0111000110010100111110001,0111000110000101111110001,1007,680,1,<lshift>,1
327,B,2,1,1,7,0101001100000011010111111,0101001100100011000111111,1007,965,1,<lshift>,1
327,B,2,1,1,8,0101100110001110001101000,1101100100001110001101000,1008,801,1,<rshift>,0
327,B,2,1,1,9,0000111100011111001001000,0001011100011111001001000,1007,623,0,<lshift>,0
327,B,2,1,1,10,0110100011100100011011110,0110100011100100011010111,1007,572,0,<rshift>,1
327,B,2,1,1,11,1000011101100111011100001,1000010101101111011100001,1007,948,0,<rshift>,1
327,B,2,1,1,12,0110010011000110111011000,0110010011001110011011000,1008,1488,1,<rshift>,0
327,B,2,1,1,13,0100111001010000001111010,0101111000010000001111010,1007,1110,0,<rshift>,1
327,B,2,1,1,14,1101001100001000100111101,1101001100000100100111101,1008,978,1,<lshift>,1
327,B,2,1,1,15,0000110101111010010110011,0000110101111000010110111,1007,1424,0,<rshift>,1
327,B,2,1,1,16,1100111111000001000011000,0100111111000011000011000,1007,1075,0,<rshift>,1
327,B,2,1,1,17,0101110000010101100010011,0101110000010011100010011,1007,2752,1,<rshift>,0
327,B,2,1,1,18,0100001110101001001001111,1100001100101001001001111,1008,1680,0,<rshift>,1
327,B,2,1,1,19,0101111000000111100111000,0101111000000111100110010,1008,2568,0,<lshift>,0
327,B,2,1,1,20,1011010011010110001011001,1011010011010111001011000,1007,711,0,<rshift>,1
327,B,2,1,1,21,1111101100010010011000011,1111101100010100011000011,1007,1395,1,<lshift>,1
327,B,2,1,1,22,0000010111011100101100111,0000010111111000101100111,1007,1184,0,<lshift>,0
327,B,2,1,1,23,1001001100111111000010011,1001001100111111000011010,1006,666,1,<rshift>,0
327,B,2,1,1,24,0001111100001011010101011,1001101100001011010101011,1007,1033,0,<rshift>,1
327,B,2,1,1,25,1101110101100000000001011,1101110101101000000001010,1007,992,0,<rshift>,1
327,B,2,1,1,26,0011000100011101001101101,0011000010011101001101101,1008,2598,0,<rshift>,1
327,B,2,1,1,27,1101101101101110001000000,1100101101101111001000000,1008,1528,1,<lshift>,1
327,B,2,1,1,28,1000011011001011110100110,1000011010101011110100110,1006,1537,0,<rshift>,1
327,B,2,1,1,29,1011011110000000001111000,0011011110010000001111000,1007,1439,1,<lshift>,1
327,B,2,1,1,30,1101001100100010011001001,0101001100100010011001101,1007,910,0,<rshift>,1
327,B,2,1,1,31,1010001101100101111010001,1010001101100101111000011,1007,728,0,<rshift>,1
327,B,2,1,1,32,0110001000101001011101001,1110001000100001011101001,1008,918,0,<rshift>,1
327,B,2,1,1,33,0111100000110101000110001,0101100000110101000110011,1006,1258,0,<lshift>,0
327,B,2,1,1,34,1100110110000100100101111,1100110110001100100101011,1007,611,0,<rshift>,1
327,B,2,1,1,35,0111101010000101110010101,1111101010000101110010001,1008,4037,0,<rshift>,1
327,B,3,2,6,1,1011010001101010111010000,1011010001101011101010000,1008,875,0,<rshift>,1
327,B,3,2,6,2,1110010100000011010101101,1010010100001011010101101,1008,1187,1,<lshift>,1
327,B,3,2,6,3,1000101000101011101011011,1000001100101011101011011,1007,942,0,<rshift>,1
327,B,3,2,6,4,0011011100001101001010011,0011011000001101001110011,1007,816,1,<lshift>,1
327,B,3,2,6,5,1001111110000010011100001,1001111010000010011100101,1008,791,1,<rshift>,0
327,B,3,2,6,6,1001100001001110011110000,1001100101001110001110000,1008,883,1,<lshift>,1
327,B,3,2,6,7,1110100110010100110011100,1110100110010101100011100,1007,873,1,<lshift>,1
327,B,3,2,6,8,0100011011100101010100011,0100011011000101110100011,1008,515,0,<rshift>,1
327,B,3,2,6,9,1101011100011000001000101,1001111100011000001000101,1007,606,1,<rshift>,0
327,B,3,2,6,10,0101011011100011000101101,0100011011100011001101101,1007,975,0,<lshift>,0
327,B,3,2,6,11,0000110110000110101111011,0000110110100110101111001,1006,902,1,<lshift>,1
327,B,3,2,6,12,0001101010110001100110011,0001101010110101100110010,1008,1746,0,<lshift>,0
327,B,3,2,6,13,0011100011010001110011000,0011100010011001110011000,1007,967,0,<lshift>,0
327,B,3,2,6,14,1001101111000100001001100,1001101111000110001001000,1007,1200,1,<rshift>,0
327,B,3,2,6,15,0001110101000001101101001,0001010101001001101101001,1007,1031,1,<lshift>,1
327,B,3,2,6,16,0111101000000110000111100,0101101100000110000111100,1007,793,0,<lshift>,0
327,B,3,2,6,17,1100001000110001001110101,1100001000110011001110001,1007,704,1,<lshift>,1
327,B,3,2,6,18,1010000101010000110111011,1010000101010010100111011,1007,949,0,<rshift>,1
327,B,3,2,6,19,1101110100100000001111010,1101110100000100001111010,1008,690,1,<rshift>,0
327,B,3,2,6,20,1011000010100101001101010,1001000010101101001101010,1007,1021,0,<rshift>,1
327,B,3,2,6,21,1110010110101010010110100,1110010110101011000110100,1008,576,0,<lshift>,0
327,B,3,2,6,22,0111100010111010101101000,1111100010101010101101000,1007,810,0,<rshift>,1
327,B,3,2,6,23,1110100101100011000101011,1100100101100011100101011,1007,1020,0,<rshift>,1
327,B,3,2,6,24,0110111011100111000000011,0110110111100111000000011,1007,941,0,<rshift>,1
327,B,3,2,6,25,1110110100101110100000000,1111110100101110000000000,1008,870,0,<rshift>,1
327,B,3,2,6,26,0011100111001110111010000,0111100111001110110010000,1006,648,1,<rshift>,0
327,B,3,2,6,27,0010011010100101111010010,0010011011100001111010010,1008,1272,1,<lshift>,1
327,B,3,2,6,28,1000001001010100100111111,1000001011010100100011111,1007,701,0,<rshift>,1
327,B,3,2,6,29,0110111100101000111001010,0110111100101000111001100,1007,1238,0,<rshift>,1
327,B,3,2,6,30,1001010010111101000010101,1001010110111100000010101,1008,640,0,<rshift>,1
327,B,3,2,6,31,0101000111110110001100100,0100000111110110001100110,1008,614,0,<rshift>,1
327,B,3,2,6,32,1101000100110000011110101,1101000100100000011110111,1007,746,1,<lshift>,1
327,B,3,2,6,33,1100101111110111010000000,1100101111100111110000000,1008,1223,1,<lshift>,1
327,B,3,2,6,34,0011001010000101110011001,0011101010000101110011000,1006,1640,0,<rshift>,1
327,B,3,2,6,35,1110000011100010001011110,1111000011100010000011110,1008,1267,1,<lshift>,1
327,B,4,4,3,1,0111100101011000010101110,0110100101011000010101111,1008,580,0,<rshift>,1
327,B,4,4,3,2,1111001000000010101110010,1111000000010010101110010,1007,576,0,<lshift>,0
327,B,4,4,3,3,1001000111011001001001111,1011000101011001001001111,1006,431,1,<rshift>,0
327,B,4,4,3,4,0010110100111010100101010,0010111100101010100101010,1008,379,1,<rshift>,0
327,B,4,4,3,5,0011100010110100110100010,0011100010110100110110000,1007,1114,1,<lshift>,1
327,B,4,4,3,6,0111100001100101100011000,0110101001100101100011000,1008,3396,1,<rshift>,0
327,B,4,4,3,7,0100001010111010001111101,0101001010110010001111101,1007,1885,0,<lshift>,0
327,B,4,4,3,8,1110010011100100110110010,1110010001110100110110010,1007,547,1,<lshift>,1
327,B,4,4,3,9,1010101010010100110101101,1010101010010110100101101,1007,725,1,<rshift>,0
327,B,4,4,3,10,0011011011001010001101100,0011111011001010001101000,1007,631,0,<lshift>,0
327,B,4,4,3,11,0100011011110101000010101,0000011011111101000010101,1008,410,1,<lshift>,1
327,B,4,4,3,12,1100001011011101000010001,1100001001011101100010001,1008,354,1,<lshift>,1
327,B,4,4,3,13,1010000111010100000101111,1010010111010100000001111,1008,404,1,<lshift>,1
327,B,4,4,3,14,0111101110001000010100110,0110111110001000010100110,1008,331,0,<lshift>,0
327,B,4,4,3,15,1100110110101100001110010,1101110110101000001110010,1006,279,0,<rshift>,1
327,B,4,4,3,16,1010100010000101011100110,1010100010000011011100110,1007,268,1,<rshift>,0
327,B,4,4,3,17,0011110010111100110000101,0010110110111100110000101,1007,353,1,<lshift>,1
327,B,4,4,3,18,1100001000110101100111011,1100001000110101101101011,1007,495,1,<rshift>,0
327,B,4,4,3,19,1001001101010100111001101,1001001001010110111001101,1006,416,1,<lshift>,1
327,B,4,4,3,20,1100011011110100110100000,1100001011110100111100000,1008,246,1,<rshift>,0
327,B,4,4,3,21,0010001110110100110110110,0010011100110100110110110,1007,297,1,<lshift>,1
327,B,4,4,3,22,0110100111010001000011110,0110100111010011000001110,1008,375,0,<rshift>,1
327,B,4,4,3,23,1001000010111010001110011,1001000001111010001110011,1008,455,0,<lshift>,0
327,B,4,4,3,24,0000111101010011100111000,0000111101000011101111000,1008,364,0,<rshift>,1
327,B,4,4,3,25,1010010010000100100111111,1110010010000100100111011,1008,582,0,<rshift>,1
327,B,4,4,3,26,1100101111000111000010110,1100101111000111000010011,1007,391,0,<lshift>,0
327,B,4,4,3,27,0100110010110111111000100,0100110011110011111000100,1007,232,0,<rshift>,1
327,B,4,4,3,28,1011100111100010000010011,1011100110100010000011011,1008,623,0,<lshift>,0
327,B,4,4,3,29,1111001100100111010101000,1111001100100111000101001,1007,297,1,<rshift>,0
327,B,4,4,3,30,0000010010011101111110011,0010010010001101111110011,1007,446,1,<rshift>,0
327,B,4,4,3,31,1001011011101000101000101,1001011011101100100000101,1008,723,0,<rshift>,1
327,B,4,4,3,32,0001011100111000010101111,0001011100111010000101111,1006,873,0,<lshift>,0
327,B,4,4,3,33,0101111110110000100010100,0101011110110000101010100,1008,428,1,<rshift>,0
327,B,4,4,3,34,1000111001000111100100001,1000110001000111100100011,1006,2566,0,<rshift>,1
327,B,4,4,3,35,0101010100001011011011000,0101010100001101011011000,1007,2633,1,<rshift>,0
C47,A,1,3,1,1,0111110011000000110111001,0111110011000000011111001,1004,3588,1,<lshift>,1
C47,A,1,3,1,2,0000001111010111001100110,0100001111010011001100110,1004,1841,0,<rshift>,1
C47,A,1,3,1,3,1101001100101100001010001,1101001100101110001000001,1004,1598,0,<rshift>,1
C47,A,1,3,1,4,1100110100000110010001011,1100110000010110010001011,1002,1660,0,<rshift>,1
C47,A,1,3,1,5,1011000011010011001111001,1011000111010011001110001,1005,3496,0,<rshift>,1
C47,A,1,3,1,6,0010110001000001110111001,0010110011000001110111000,1005,4343,0,<lshift>,0
C47,A,1,3,1,7,1010011011111100101001000,1010001011111100111001000,1005,2273,0,<rshift>,1
C47,A,1,3,1,8,0101111110101010000101001,0100111110101011000101001,1004,1392,0,<rshift>,1
C47,A,1,3,1,9,0010001111110100000110110,0010001111110101000110010,1003,2218,0,<rshift>,1
C47,A,1,3,1,10,0100011010110010011011000,0110011010010010011011000,1004,2657,1,<lshift>,1
C47,A,1,3,1,11,0001100001001100100111101,0011100001001100100101101,1005,1234,0,<rshift>,1
C47,A,1,3,1,12,0110010101011111100001000,0111010101011111000001000,1004,1340,1,<lshift>,1
C47,A,1,3,1,13,0110010001011001110110011,0110010001011000111110011,1003,3791,0,<rshift>,1
C47,A,1,3,1,14,0110100011100011101111000,0110100011100101101111000,1003,1204,0,<rshift>,1
C47,A,1,3,1,15,0011101100100001110001111,0011101100100001111000111,1004,2119,1,<lshift>,1
C47,A,1,3,1,16,0101111100110101000000010,0100111100110101001000010,1004,1505,1,<lshift>,1
C47,A,1,3,1,17,1110100110100001001010100,1110000110100101001010100,1005,1246,1,<lshift>,1
C47,A,1,3,1,18,0100101100111000010110010,0100101100111000011010010,1005,1217,1,<lshift>,1
C47,A,1,3,1,19,1100000110110001100101010,1101000110110000100101010,1003,1028,0,<rshift>,1
C47,A,1,3,1,20,0100110010101100111001010,0100110010101000111011010,1004,1228,1,<lshift>,1
C47,A,1,3,1,21,1000111010101000000101110,1100111010101000000101010,1004,2054,0,<rshift>,1
C47,A,1,3,1,22,1111110111110000000010100,1110110111110000100010100,1003,1165,0,<rshift>,1
C47,A,1,3,1,23,0011101110110101101000000,0011101100110101101010000,1001,1183,0,<lshift>,0
C47,A,1,3,1,24,1010111000110110011000100,1010111010110110011000000,1003,2003,0,<rshift>,1
C47,A,1,3,1,25,0110001100001101100011011,0110011100000101100011011,1002,1035,0,<rshift>,1
C47,A,1,3,1,26,1110001010010101001001100,1010001010010101011001100,1005,1112,0,<rshift>,1
C47,A,1,3,1,27,1001101101000100010111011,1001101101010100010111010,1005,1360,1,<lshift>,1
C47,A,1,3,1,28,1010000010001011101010011,1010001000001011101010011,1003,1898,0,<rshift>,1
C47,A,1,3,1,29,1101001100101000101100011,1101001100101100001100011,1005,1157,0,<rshift>,1
C47,A,1,3,1,30,1000111101000010010111001,1000111101000010000111101,1003,1316,1,<lshift>,1
C47,A,1,3,1,31,1011001011100010010000111,1010001011101010010000111,1004,2209,1,<lshift>,1
C47,A,1,3,1,32,0001011101010111001001000,0001011001010111001011000,1003,960,1,<lshift>,1
C47,A,1,3,1,33,1100001101011110000110100,1000001111011110000110100,1003,1123,0,<rshift>,1
C47,A,1,3,1,34,1001010001110111001000100,0001011001110111001000100,1005,1241,0,<rshift>,1
C47,A,1,3,1,35,0011011101110100101100010,0011011100110100101110010,1004,1649,1,<lshift>,1
C47,A,2,4,1,1,1001010010110001010010110,1011000010110001010010110,1002,894,1,<lshift>,1
C47,A,2,4,1,2,0111001111001010101110000,1111001111000010101110000,1002,1081,1,<lshift>,1
C47,A,2,4,1,3,1101110100001101000000111,1101010100011101000000111,1001,1830,0,<rshift>,1
C47,A,2,4,1,4,1011011110100000111100100,1011011100100100111100100,1002,1172,1,<lshift>,1
C47,A,2,4,1,5,0010011001001000101011110,0010001001001010101011110,1002,1431,1,<lshift>,1
C47,A,2,4,1,6,1000010010001011110111110,1000010011001011110111100,1002,887,0,<rshift>,1
C47,A,2,4,1,7,0111001101100001011101001,0111001101110000011101001,1003,1250,1,<lshift>,1
C47,A,2,4,1,8,1000010101000110000110111,1000110101000100000110111,1003,1606,0,<rshift>,1
C47,A,2,4,1,9,0111101000011110110101000,0111101100011110110001000,1003,1220,1,<lshift>,1
C47,A,2,4,1,10,1001110101001001111010100,1001110001001001111010101,1003,987,1,<lshift>,1
C47,A,2,4,1,11,1001110011100110010101000,1001110011100111000101000,1001,1733,0,<lshift>,0
C47,A,2,4,1,12,0010100111010110000011111,0011000111010110000011111,1003,2273,1,<lshift>,1
C47,A,2,4,1,13,1010000001100011011011110,1011000001100011010011110,1002,880,0,<rshift>,1
C47,A,2,4,1,14,0100010110011110111110000,0100010110011111111010000,1002,1042,0,<rshift>,1
C47,A,2,4,1,15,1001011010101011100001011,1001001011101011100001011,1002,2084,1,<rshift>,0
C47,A,2,4,1,16,1011001011111000010111000,1011001111111000010110000,1002,1214,1,<lshift>,1
C47,A,2,4,1,17,0011101110011111000110000,0010101110111111000110000,1002,1049,1,<lshift>,1
C47,A,2,4,1,18,1010101110001001110001011,1010101110101001110001001,1002,1131,1,<lshift>,1
C47,A,2,4,1,19,1100001100001011101001110,1100001000011011101001110,1002,1145,1,<rshift>,0
C47,A,2,4,1,20,0001011101101100011010110,0001011101111100001010110,1002,1366,1,<rshift>,0
C47,A,2,4,1,21,0001100110011010010001101,1001100100011010010001101,1001,966,0,<rshift>,1
C47,A,2,4,1,22,0111001110100100111100001,0101001110100110111100001,1002,976,1,<rshift>,0
C47,A,2,4,1,23,0110011101011100100110010,0110011001011100100111010,1003,1242,0,<rshift>,1
C47,A,2,4,1,24,1011011011000110001110001,0011011111000110001110001,1003,1797,1,<lshift>,1
C47,A,2,4,1,25,1110101001000101110111000,1110101001010101100111000,1003,763,0,<rshift>,1
C47,A,2,4,1,26,1101001001110110000100011,1101001001110110010100001,1002,1116,1,<lshift>,1
C47,A,2,4,1,27,0101101111110000001011010,0101101011110000101011010,1001,752,0,<rshift>,1
C47,A,2,4,1,28,0001001011100010100100111,0101001011100010100100101,1003,1060,0,<rshift>,1
C47,A,2,4,1,29,1010011001100101011101001,1010011001100101011011001,1003,1224,1,<rshift>,0
C47,A,2,4,1,30,1001100110010001000111010,1001100100010001010111010,1001,3639,1,<lshift>,1
C47,A,2,4,1,31,1101101100001100110011000,1100101100001100111011000,1001,1434,0,<lshift>,0
C47,A,2,4,1,32,0101111100010100000110100,0101111100011100000100100,1002,905,1,<lshift>,1
C47,A,2,4,1,33,1011110011000111010011000,1011110011100111000011000,1003,2756,1,<lshift>,1
C47,A,2,4,1,34,0101010011010010001101101,0101010010010010011101101,1001,1982,0,<rshift>,1
