subnum,trial,baseImage,stimCode,type,probeCond,probe,x,y,probeFile,clickResp,corr,time1,time2,responsetime,size,Centrality
106,13,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,166222,167673,1451,172,143
106,14,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,0,0,172182,173600,1418,259,345
106,15,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,176918,177528,610,237,317
106,16,i9,20,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,180286,181345,1059,92,236
106,17,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,1,0,185814,186816,1002,80,259
106,18,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,189813,191384,1571,155,283
106,19,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,194381,195096,715,238,353
106,20,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,197373,198488,1115,161,389
106,21,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,201333,202311,978,238,353
106,22,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,1,0,206045,207232,1187,172,143
106,23,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,210101,211240,1139,161,389
106,24,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,214430,215207,777,104,54
106,25,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,217748,218639,891,172,143
106,26,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,221884,222727,843,104,54
106,27,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,226068,227343,1275,92,236
106,28,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,231300,232118,818,238,353
106,29,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,234900,235615,715,92,236
106,30,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,238556,240543,1987,80,259
106,31,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,0,1,244644,246030,1386,238,353
106,32,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,249243,250758,1515,259,345
106,33,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,253540,254398,858,155,283
106,34,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,257148,258278,1130,80,259
106,35,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,261963,262726,763,172,143
106,36,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,1,0,265667,267214,1547,92,236
106,37,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,270763,271782,1019,161,389
106,38,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,274932,275726,794,104,54
106,39,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,278898,279741,843,155,283
106,40,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,0,0,285027,286237,1210,237,317
106,41,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,291115,292781,1666,104,54
106,42,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,296547,297269,722,259,345
106,43,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,300274,301717,1443,259,345
106,44,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,305282,306429,1147,237,317
106,45,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,309514,310628,1114,161,389
107,1,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,117594,120571,2977,259,345
107,2,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,129473,131084,1611,161,389
107,3,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,135424,136443,1019,237,317
107,4,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,146769,148163,1394,104,54
107,5,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,154952,155851,899,80,259
107,6,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,160729,163378,2649,155,283
107,7,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,168304,169042,738,80,259
107,8,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,174336,175970,1634,104,54
107,9,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,181031,183170,2139,172,143
107,10,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,188791,189994,1203,155,283
107,11,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,194631,195737,1106,172,143
107,12,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,200311,201585,1274,104,54
107,13,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,205191,206162,971,92,236
107,14,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,210319,211233,914,92,236
107,15,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,215902,216754,852,104,54
107,16,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,221703,222913,1210,237,317
107,17,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,230006,231336,1330,238,353
107,18,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,236870,238177,1307,259,345
107,19,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,241631,242800,1169,172,143
107,20,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,249221,250432,1211,238,353
107,21,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,256646,257527,881,161,389
107,22,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,262941,263808,867,92,236
107,23,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,266821,268608,1787,80,259
107,24,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,272397,273415,1018,155,283
107,25,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,0,0,281037,282087,1050,259,345
107,26,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,286869,288446,1577,155,283
107,27,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,291764,292535,771,172,143
107,28,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,297604,298551,947,237,317
107,29,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,302764,303550,786,80,259
107,30,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,309212,310142,930,238,353
107,31,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,314460,315230,770,161,389
107,32,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,320299,321102,803,238,353
107,33,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,324716,327254,2538,238,353
107,34,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,330947,332054,1107,237,317
107,35,i9,20,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,335131,336341,1210,92,236
107,36,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,339732,340661,929,161,389
107,37,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,346187,346894,707,104,54
107,38,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,350235,350949,714,172,143
107,39,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,353698,354557,859,161,389
107,40,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,357290,358013,723,155,283
107,41,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,361730,362669,939,80,259
107,42,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,366091,366724,633,92,236
107,43,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,371610,372581,971,259,345
107,44,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,377106,378013,907,237,317
107,45,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,380994,381701,707,259,345
108,1,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,117616,119858,2242,237,317
108,2,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,132248,135650,3402,259,345
108,3,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,139671,141986,2315,104,54
108,4,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,147919,149313,1394,92,236
108,5,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,154463,156905,2442,237,317
108,6,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,160480,163169,2689,155,283
108,7,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,166463,167721,1258,92,236
108,8,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,172447,174584,2137,172,143
108,9,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,177950,179080,1130,238,353
108,10,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,182046,183289,1243,259,345
108,11,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,186070,187344,1274,259,345
108,12,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,191261,192608,1347,80,259
108,13,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,195069,196192,1123,172,143
108,14,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,199597,200952,1355,80,259
108,15,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,205317,206415,1098,238,353
108,16,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,208861,209728,867,155,283
108,17,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,212645,213784,1139,155,283
108,18,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,216437,218360,1923,238,353
108,19,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,220972,221831,859,104,54
108,20,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,225028,225711,683,104,54
108,21,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,228900,229863,963,172,143
108,22,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,234173,236839,2666,161,389
108,23,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,239100,240543,1443,259,345
108,24,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,1,0,245980,247439,1459,155,283
108,25,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,250164,250894,730,237,317
108,26,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,253195,254350,1155,238,353
108,27,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,256988,258342,1354,80,259
108,28,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,262036,262903,867,104,54
108,29,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,265788,266534,746,161,389
108,30,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,269323,271366,2043,259,345
108,31,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,274667,275519,852,104,54
108,32,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,278051,278934,883,172,143
108,33,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,282915,283805,890,92,236
108,34,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,286539,287533,994,161,389
108,35,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,290308,291029,721,155,283
108,36,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,294835,295974,1139,238,353
108,37,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,298803,300237,1434,237,317
108,38,i264,103,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,303138,303870,732,161,389
108,39,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,307010,308389,1379,237,317
108,40,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,315194,316236,1042,161,389
108,41,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,319194,320053,859,80,259
108,42,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,323034,324445,1411,92,236
108,43,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,327753,328444,691,172,143
108,44,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,331089,332612,1523,92,236
108,45,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,335265,336300,1035,80,259
109,1,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,135180,138222,3042,104,54
109,2,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,1,0,145508,156446,10938,155,283
109,3,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,1,0,161131,163286,2155,161,389
109,4,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,167603,168981,1378,172,143
109,5,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,175100,179550,4450,259,345
109,6,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,184498,191725,7227,259,345
109,7,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,194395,194464,69,259,345
109,8,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,1,0,198770,200861,2091,259,345
109,9,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,210755,214509,3754,237,317
109,10,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,1,0,218082,218129,47,172,143
109,11,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,223858,224093,235,104,54
109,12,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,1,0,228881,230468,1587,161,389
109,13,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,1,0,234578,235908,1330,92,236
109,14,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,1,0,247905,253012,5107,238,353
109,15,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,260361,261852,1491,237,317
109,16,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,266305,267388,1083,80,259
109,17,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,1,0,271577,274123,2546,259,345
109,18,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,278433,284180,5747,238,353
109,19,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,288193,289163,970,172,143
109,20,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,293224,295635,2411,155,283
109,21,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,1,0,298529,299523,994,104,54
109,22,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,304873,304931,58,237,317
109,23,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,1,0,308304,309307,1003,80,259
109,24,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,312352,313299,947,80,259
109,25,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,319817,321970,2153,238,353
109,26,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,1,0,324704,326131,1427,92,236
109,27,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,1,0,328433,329220,787,80,259
109,28,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,331624,332315,691,92,236
109,29,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,1,0,335352,335451,99,80,259
109,30,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,1,0,339688,339786,98,104,54
109,31,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,1,0,343753,344690,937,92,236
109,32,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,348552,350970,2418,237,317
109,33,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,354207,354306,99,238,353
109,34,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,1,0,357239,357297,58,161,389
109,35,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,1,0,361191,362306,1115,104,54
109,36,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,365432,365488,56,155,283
109,37,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,1,0,368615,369418,803,172,143
109,38,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,1,0,374127,375458,1331,238,353
109,39,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,1,0,379544,385257,5713,155,283
109,40,i294,23,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,389527,390706,1179,237,317
109,41,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,393312,394554,1242,161,389
109,42,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,398686,399625,939,92,236
109,43,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,1,0,402126,403985,1859,172,143
109,44,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,1,0,407631,408625,994,155,283
109,45,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,411255,411849,594,161,389
110,1,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,1,0,134878,140529,5651,80,259
110,2,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,154966,162272,7306,161,389
110,3,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,170701,172384,1683,104,54
110,4,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,178933,181464,2531,238,353
110,5,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,187637,189840,2203,80,259
110,6,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,193885,198623,4738,172,143
110,7,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,206182,209975,3793,155,283
110,8,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,215084,217719,2635,238,353
110,9,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,225148,226671,1523,104,54
110,10,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,234740,239279,4539,161,389
110,11,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,244388,245831,1443,238,353
110,12,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,252980,253983,1003,172,143
110,13,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,258923,258984,61,238,353
110,14,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,264628,265614,986,155,283
110,15,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,269076,270335,1259,92,236
110,16,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,276211,277327,1116,92,236
110,17,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,281804,283238,1434,259,345
110,18,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,287307,288742,1435,80,259
110,19,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,291363,292694,1331,172,143
110,20,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,295091,296606,1515,238,353
110,21,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,299755,301214,1459,80,259
110,22,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,303842,305782,1940,161,389
110,23,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,308923,310166,1243,259,345
110,24,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,313595,315110,1515,259,345
110,25,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,318371,319365,994,104,54
110,26,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,322226,323301,1075,237,317
110,27,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,325522,326925,1403,237,317
110,28,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,330099,330974,875,259,345
110,29,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,333587,335045,1458,155,283
110,30,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,337698,338397,699,80,259
110,31,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,341474,342261,787,237,317
110,32,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,345218,346397,1179,104,54
110,33,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,349194,350444,1250,104,54
110,34,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,352866,353685,819,92,236
110,35,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,356914,357581,667,92,236
110,36,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,360554,361965,1411,237,317
110,37,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,364826,365988,1162,259,345
110,38,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,368178,368924,746,92,236
110,39,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,371698,372708,1010,161,389
110,40,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,375010,375749,739,155,283
110,41,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,378274,379221,947,155,283
110,42,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,384298,385316,1018,172,143
110,43,i294,23,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,387834,388844,1010,237,317
110,44,i264,103,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,391057,393188,2131,161,389
110,45,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,395778,396395,617,172,143
111,1,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,110678,112216,1538,161,389
111,2,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,118839,120032,1193,155,283
111,3,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,123942,125712,1770,104,54
111,4,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,129286,130920,1634,238,353
111,5,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,135206,136232,1026,172,143
111,6,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,141270,142136,866,155,283
111,7,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,145797,146224,427,92,236
111,8,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,149885,150713,828,238,353
111,9,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,154685,156288,1603,238,353
111,10,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,159949,160344,395,80,259
111,11,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,163941,164616,675,80,259
111,12,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,170253,171439,1186,237,317
111,13,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,175533,176359,826,161,389
111,14,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,179533,180248,715,172,143
111,15,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,183373,184311,938,104,54
111,16,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,189268,190263,995,237,317
111,17,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,193492,193547,55,238,353
111,18,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,198621,199390,769,161,389
111,19,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,210188,211783,1595,259,345
111,20,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,215971,216678,707,155,283
111,21,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,220220,221134,914,238,353
111,22,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,224236,225255,1019,259,345
111,23,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,227774,228319,545,92,236
111,24,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,231539,232118,579,237,317
111,25,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,234611,235518,907,80,259
111,26,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,238812,240174,1362,161,389
111,27,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,242908,243773,865,259,345
111,28,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,246403,247222,819,259,345
111,29,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,249684,250310,626,172,143
111,30,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,254347,255094,747,237,317
